GAME_ID,POSSESSION_ID,PERIOD,START_CLOCK,END_CLOCK,EVENTS,ACTION_TYPES,EVENT_LIST,TEAM,team,TEAM_ID,PLAYER_ID,PLAYER_NAME,HOME_SCORE,AWAY_SCORE,FIRST_SHOT_RESULT,FIRST_SHOT_VALUE,FIRST_SHOT_SUBTYPE,FIRST_SHOT_PLAYER,FIRST_SHOT_X_LEGACY,FIRST_SHOT_Y_LEGACY,FIRST_SHOT_DISTANCE,FIRST_SHOT_SECONDS,POSS_LENGTH,TIME_UNTIL_FIRST_SHOT,SHOT_TIME_FOR_ANALYSIS,TWO_FOR_ONE_ATTEMPT,NO_TWO_FOR_ONE_ATTEMPT,POSS_PTS,FREE_THROW_PTS,TWO_FOR_ONE_SECOND_POSSESSION?,NON_TWO_FOR_ONE_SECOND_POSSESSION?,SECOND_POSSESSION_PTS,SECOND_POSSESSION_SHOT_RESULT,SECOND_POSSESSION_SHOT_SECONDS,TWO_FOR_ONE_SECOND_POSSESSION_PTS,TOTAL_PTS_ON_ALL_2FOR1_POSS,TEAM_ABBREV,logo,Player,Images
0022500085,114,2,PT00M36.40S,PT00M33.10S,2,"Rebound, Made Shot",Jones REBOUND (Off:0 Def:4) | Jones 2' Running Finger Roll Layup (10 PTS),NOP,New Orleans Pelicans,1610612740,1630529,H. Jones,56,67,Made,2.0,Running Finger Roll Layup Shot,H. Jones,16.0,0.0,2.0,33.0,3.0,3.0,3.0,1,0,2.0,0,1.0,,0.0,Missed,2.0,0.0,2.0,NOP,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,Herbert Jones,https://cdn.nba.com/headshots/nba/latest/1040x760/1630529.png
0022500086,172,3,PT00M34.40S,PT00M14.40S,4,"Rebound, Missed Shot, Rebound, Missed Shot",Wizards Rebound | MISS George 10' Driving Floating Jump Shot | Champagnie REBOUND (Off:2 Def:0) | MISS Champagnie Putback Dunk,WAS,Washington Wizards,1610612764,1630551,J. Champagnie,99,90,Missed,2.0,Driving Floating Jump Shot,K. George,49.0,83.0,10.0,22.0,20.0,12.0,12.0,0,1,0.0,0,,0.0,,,,0.0,0.0,WAS,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Kyshawn George,https://cdn.nba.com/headshots/nba/latest/1040x760/1642273.png
0022500087,153,3,PT00M36.80S,PT00M31.90S,2,"Rebound, Missed Shot",Zubac REBOUND (Off:2 Def:4) | MISS Collins 8' Floating Jump Shot,LAC,LA Clippers,1610612746,1628381,J. Collins,106,77,Missed,2.0,Floating Jump shot,J. Collins,80.0,8.0,8.0,32.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,1.0,Made,0.0,1.0,1.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,John Collins,https://cdn.nba.com/headshots/nba/latest/1040x760/1628381.png
0022500090,114,2,PT00M39.70S,PT00M23.90S,4,"Rebound, Missed Shot, Rebound, Made Shot",Wagner REBOUND (Off:0 Def:3) | MISS Banchero 3PT Jump Shot | Wagner REBOUND (Off:1 Def:3) | Wagner 2' Putback Layup (19 PTS),ORL,Orlando Magic,1610612753,1630532,F. Wagner,61,51,Missed,3.0,Jump Shot,P. Banchero,228.0,15.0,0.0,26.0,16.0,14.0,14.0,0,1,2.0,0,,0.0,,,,0.0,2.0,ORL,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Paolo Banchero,https://cdn.nba.com/headshots/nba/latest/1040x760/1631094.png
0022500090,164,3,PT00M38.40S,PT00M31.50S,2,"Rebound, Missed Shot",Okongwu REBOUND (Off:0 Def:4) | MISS Young 7' Driving Layup,ATL,Atlanta Hawks,1610612737,1629027,T. Young,82,78,Missed,2.0,Driving Layup Shot,T. Young,-39.0,53.0,7.0,32.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,0.0,Missed,1.0,0.0,0.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Trae Young,https://cdn.nba.com/headshots/nba/latest/1040x760/1629027.png
0022500091,54,1,PT00M39.30S,PT00M33.30S,2,"Rebound, Missed Shot",Wade REBOUND (Off:0 Def:2) | MISS Proctor 16' Step Back Jump Shot,CLE,Cleveland Cavaliers,1610612739,1642878,T. Proctor,20,34,Missed,2.0,Step Back Jump shot,T. Proctor,-159.0,-1.0,16.0,33.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Tyrese Proctor,https://cdn.nba.com/headshots/nba/latest/1040x760/1642878.png
0022500091,218,4,PT00M35.20S,PT00M21.80S,2,"Rebound, Missed Shot",Mobley REBOUND (Off:3 Def:5) | MISS Merrill 14' Jump Bank Shot,CLE,Cleveland Cavaliers,1610612739,1630241,S. Merrill,120,127,Missed,2.0,Jump Bank Shot,S. Merrill,-121.0,73.0,14.0,22.0,13.0,13.0,13.0,0,1,0.0,0,,1.0,2.0,,,2.0,2.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Sam Merrill,https://cdn.nba.com/headshots/nba/latest/1040x760/1630241.png
0022500093,106,2,PT00M35.40S,PT00M33.20S,2,"Steal, Made Shot",Thompson STEAL (1 STL) | Thompson 3' Running Dunk (12 PTS),DET,Detroit Pistons,1610612765,1641709,A. Thompson,53,60,Made,2.0,Running Dunk Shot,A. Thompson,-2.0,29.0,3.0,33.0,2.0,2.0,2.0,1,0,2.0,0,1.0,,3.0,Made,6.0,3.0,5.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Ausar Thompson,https://cdn.nba.com/headshots/nba/latest/1040x760/1641709.png
0022500093,163,3,PT00M33.90S,PT00M27.50S,2,"Rebound, Made Shot",Green REBOUND (Off:0 Def:4) | Robinson 9' Driving Floating Jump Shot (17 PTS),DET,Detroit Pistons,1610612765,1629130,D. Robinson,86,87,Made,2.0,Driving Floating Jump Shot,D. Robinson,70.0,54.0,9.0,28.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,0.0,Missed,0.0,0.0,2.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Duncan Robinson,https://cdn.nba.com/headshots/nba/latest/1040x760/1629130.png
0022500098,154,3,PT00M33.60S,PT00M28.60S,2,"Rebound, Made Shot",Westbrook REBOUND (Off:0 Def:1) | Westbrook 5' Running Layup (4 PTS),SAC,Sacramento Kings,1610612758,201566,R. Westbrook,75,73,Made,2.0,Running Layup Shot,R. Westbrook,51.0,-11.0,5.0,29.0,5.0,5.0,5.0,1,0,2.0,0,1.0,,3.0,Made,2.0,3.0,5.0,SAC,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Russell Westbrook,https://cdn.nba.com/headshots/nba/latest/1040x760/201566.png
0022500100,56,1,PT00M37.10S,PT00M31.40S,2,"Rebound, Made Shot",Bitadze REBOUND (Off:0 Def:2) | Wagner 6' Driving Floating Jump Shot (8 PTS),ORL,Orlando Magic,1610612753,1630532,F. Wagner,30,29,Made,2.0,Driving Floating Jump Shot,F. Wagner,7.0,64.0,6.0,31.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,0.0,,,0.0,2.0,ORL,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Franz Wagner,https://cdn.nba.com/headshots/nba/latest/1040x760/1630532.png
0022500102,222,4,PT00M34.00S,PT00M15.00S,2,"Rebound, Made Shot",Drummond REBOUND (Off:6 Def:6) | Grimes 27' 3PT Jump Shot (24 PTS) (Maxey 9 AST),PHI,Philadelphia 76ers,1610612755,1629656,Q. Grimes,122,119,Made,3.0,Jump Shot,Q. Grimes,176.0,200.0,27.0,15.0,19.0,19.0,19.0,0,1,3.0,0,,1.0,1.0,,546.0,1.0,4.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Quentin Grimes,https://cdn.nba.com/headshots/nba/latest/1040x760/1629656.png
0022500104,156,3,PT00M34.20S,PT00M30.70S,2,"Steal, Made Shot",Brown STEAL (1 STL) | Braun 2' Running Dunk (17 PTS) (Brown 3 AST),DEN,Denver Nuggets,1610612743,1631128,C. Braun,98,81,Made,2.0,Running Dunk Shot,C. Braun,15.0,6.0,2.0,31.0,3.0,3.0,3.0,1,0,2.0,0,1.0,,2.0,,,2.0,4.0,DEN,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Christian Braun,https://cdn.nba.com/headshots/nba/latest/1040x760/1631128.png
0022500106,168,3,PT00M36.00S,PT00M33.30S,2,"Steal, Made Shot",Jenkins STEAL (1 STL) | Holland II 3' Running Dunk (5 PTS) (Thompson 2 AST),DET,Detroit Pistons,1610612765,1641842,R. Holland II,94,81,Made,2.0,Running Dunk Shot,R. Holland II,15.0,26.0,3.0,33.0,3.0,3.0,3.0,1,0,2.0,0,0.0,,,,,0.0,2.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Ron Holland,
0022500106,220,4,PT00M39.60S,PT00M17.50S,2,"Steal, Missed Shot",Robinson STEAL (1 STL) | MISS Robinson 24' 3PT Jump Shot,DET,Detroit Pistons,1610612765,1629130,D. Robinson,119,113,Missed,3.0,Jump Shot,D. Robinson,229.0,63.0,24.0,18.0,22.0,22.0,22.0,0,1,0.0,0,,0.0,,,,0.0,0.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Duncan Robinson,https://cdn.nba.com/headshots/nba/latest/1040x760/1629130.png
0022500107,158,3,PT00M38.30S,PT00M32.00S,2,"Steal, Missed Shot",Mitchell STEAL (1 STL) | MISS Ball 25' 3PT Running Jump Shot,CLE,Cleveland Cavaliers,1610612739,1628366,L. Ball,85,82,Missed,3.0,Running Jump Shot,L. Ball,-232.0,80.0,25.0,32.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,1.0,,,1.0,1.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Lonzo Ball,https://cdn.nba.com/headshots/nba/latest/1040x760/1628366.png
0022500107,210,4,PT00M36.40S,PT00M24.40S,4,"Steal, Missed Shot, Rebound, Made Shot",Rollins STEAL (3 STL) | MISS G. Antetokounmpo 1' Layup | G. Antetokounmpo REBOUND (Off:5 Def:9) | G. Antetokounmpo Tip Layup Shot (40 PTS),MIL,Milwaukee Bucks,1610612749,203507,G. Antetokounmpo,112,109,Missed,2.0,Layup Shot,G. Antetokounmpo,5.0,13.0,1.0,28.0,12.0,8.0,8.0,0,1,2.0,0,,1.0,3.0,Made,4.0,3.0,5.0,MIL,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Giannis Antetokounmpo,https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png
0022500110,48,1,PT00M34.30S,PT00M34.30S,1,Missed Shot,MISS Walker 25' 3PT Jump Shot,IND,Indiana Pacers,1610612754,1641716,J. Walker,28,26,Missed,3.0,Jump Shot,J. Walker,188.0,167.0,25.0,34.0,4.0,0.0,4.0,1,0,0.0,0,1.0,,2.0,Made,1.0,2.0,2.0,IND,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Jarace Walker,https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png
0022500110,158,3,PT00M36.80S,PT00M22.60S,2,"Rebound, Made Shot",DiVincenzo REBOUND (Off:1 Def:1) | Hyland 26' 3PT Step Back Jump Shot (5 PTS),MIN,Minnesota Timberwolves,1610612750,1630538,B. Hyland,86,77,Made,3.0,Step Back Jump shot,B. Hyland,201.0,158.0,26.0,23.0,14.0,14.0,14.0,0,1,3.0,0,,0.0,,,,0.0,3.0,MIN,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg,Bones Hyland,https://cdn.nba.com/headshots/nba/latest/1040x760/1630538.png
0022500111,167,3,PT00M40.20S,PT00M35.20S,2,"Rebound, Missed Shot",Marshall REBOUND (Off:1 Def:5) | MISS Christie 3PT Running Jump Shot,DAL,Dallas Mavericks,1610612742,1631108,M. Christie,100,91,Missed,3.0,Running Jump Shot,M. Christie,222.0,-10.0,0.0,35.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,2.0,Made,11.0,2.0,2.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Max Christie,https://cdn.nba.com/headshots/nba/latest/1040x760/1631108.png
0022500115,115,2,PT00M40.00S,PT00M17.90S,4,"Rebound, Missed Shot, Rebound, Made Shot",Vucevic REBOUND (Off:1 Def:5) | MISS Williams 26' 3PT Jump Shot | Jones REBOUND (Off:1 Def:4) | Vucevic 6' Hook Shot (8 PTS) (Giddey 2 AST),CHI,Chicago Bulls,1610612741,202696,N. Vučević,57,58,Missed,3.0,Jump Shot,P. Williams,-151.0,209.0,26.0,29.0,22.0,11.0,11.0,0,1,2.0,0,,0.0,,,,0.0,2.0,CHI,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Patrick Williams,https://cdn.nba.com/headshots/nba/latest/1040x760/1630172.png
0022500120,217,4,PT00M34.80S,PT00M34.10S,5,"Missed Shot, Rebound, Missed Shot, Rebound, Made Shot",MISS Markkanen 6' Driving Layup | Kessler REBOUND (Off:5 Def:2) | MISS Kessler Tip Layup Shot | Kessler REBOUND (Off:6 Def:2) | Kessler Tip Layup Shot (25 PTS),UTA,Utah Jazz,1610612762,1631117,W. Kessler,120,115,Missed,2.0,Driving Layup Shot,L. Markkanen,-59.0,9.0,6.0,35.0,1.0,0.0,1.0,1,0,2.0,0,1.0,,2.0,,,2.0,4.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Lauri Markkanen,https://cdn.nba.com/headshots/nba/latest/1040x760/1628374.png
0022500120,218,4,PT00M34.10S,PT00M27.90S,4,"Timeout, Missed Shot, Rebound, Turnover",Suns Timeout: Regular (Reg.5 Short 0) | MISS Gillespie 29' 3PT Jump Shot | O'Neale REBOUND (Off:4 Def:8) | O'Neale Bad Pass Turnover (P4.T14),PHX,Phoenix Suns,1610612756,1626220,R. O'Neale,120,115,Missed,3.0,Jump Shot,C. Gillespie,-229.0,180.0,29.0,33.0,,1.0,1.0,1,0,0.0,0,1.0,,3.0,Made,19.0,3.0,3.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Collin Gillespie,https://cdn.nba.com/headshots/nba/latest/1040x760/1631221.png
0022500121,167,3,PT00M37.70S,PT00M21.20S,4,"Rebound, Missed Shot, Rebound, Turnover",Morant REBOUND (Off:0 Def:3) | MISS Morant 28' 3PT Jump Shot | Coward REBOUND (Off:1 Def:2) | Aldama Lost Ball Turnover (P2.T11),MEM,Memphis Grizzlies,1610612763,1630583,S. Aldama,99,85,Missed,3.0,Jump Shot,J. Morant,-116.0,253.0,28.0,32.0,,6.0,6.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Ja Morant,https://cdn.nba.com/headshots/nba/latest/1040x760/1629630.png
0022500123,236,5,PT00M35.40S,PT00M27.60S,4,"Rebound, Missed Shot, Rebound, Made Shot",Grimes REBOUND (Off:1 Def:6) | MISS Maxey 8' Driving Floating Jump Shot | Bona REBOUND (Off:3 Def:2) | Bona Tip Dunk Shot (2 PTS),PHI,Philadelphia 76ers,1610612755,1641737,A. Bona,131,132,Missed,2.0,Driving Floating Jump Shot,T. Maxey,-43.0,62.0,8.0,28.0,7.0,7.0,7.0,1,0,2.0,0,1.0,,2.0,,,2.0,4.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Tyrese Maxey,https://cdn.nba.com/headshots/nba/latest/1040x760/1630178.png
0022500125,200,4,PT00M37.30S,PT00M27.30S,4,"Foul, Missed Shot, Rebound, Made Shot",G. Antetokounmpo P.FOUL (P3.T4) (J.Goble) | MISS Brunson 13' Pullup Jump Shot | Bridges REBOUND (Off:3 Def:8) | Bridges 2' Putback Layup (24 PTS),NYK,New York Knicks,1610612752,1628969,M. Bridges,119,111,Missed,2.0,Pullup Jump shot,J. Brunson,-80.0,106.0,13.0,30.0,10.0,7.0,7.0,1,0,2.0,0,1.0,,0.0,,,0.0,2.0,NYK,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,Jalen Brunson,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png
0022500127,99,2,PT00M33.60S,PT00M01.90S,4,"Rebound, Missed Shot, Rebound, Missed Shot",Batum REBOUND (Off:2 Def:4) | MISS Jones Jr. 24' 3PT Jump Shot | Dunn REBOUND (Off:2 Def:0) | MISS Harden 26' 3PT Step Back Jump Shot,LAC,LA Clippers,1610612746,201935,J. Harden,46,49,Missed,3.0,Jump Shot,D. Jones Jr.,232.0,70.0,24.0,13.0,32.0,21.0,21.0,0,1,0.0,0,,0.0,,,,0.0,0.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Derrick Jones Jr.,https://cdn.nba.com/headshots/nba/latest/1040x760/1627884.png
0022500130,105,2,PT00M34.50S,PT00M30.40S,2,"Rebound, Missed Shot",Claxton REBOUND (Off:2 Def:6) | MISS Mann 26' 3PT Running Pull-Up Jump Shot,BKN,Brooklyn Nets,1610612751,1629611,T. Mann,51,62,Missed,3.0,Running Pull-Up Jump Shot,T. Mann,33.0,257.0,26.0,30.0,4.0,4.0,4.0,1,0,0.0,0,0.0,,,,,0.0,0.0,BKN,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Terance Mann,https://cdn.nba.com/headshots/nba/latest/1040x760/1629611.png
0022500131,103,2,PT00M34.30S,PT00M23.80S,4,"Rebound, Missed Shot, Rebound, Made Shot",Smith Jr. REBOUND (Off:1 Def:3) | MISS Sengun 26' 3PT Running Jump Shot | Thompson REBOUND (Off:3 Def:0) | Durant 27' 3PT Jump Shot (14 PTS) (Thompson 4 AST),HOU,Houston Rockets,1610612745,201142,K. Durant,63,70,Missed,3.0,Running Jump Shot,A. Sengun,130.0,227.0,26.0,29.0,10.0,5.0,5.0,1,0,3.0,0,0.0,,,,,0.0,3.0,HOU,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg,Alperen Şengün,https://cdn.nba.com/headshots/nba/latest/1040x760/1630578.png
0022500132,105,2,PT00M33.50S,PT00M29.90S,2,"Steal, Made Shot",Jones STEAL (1 STL) | Giddey 1' Running Reverse Layup (12 PTS) (Jones 2 AST),CHI,Chicago Bulls,1610612741,1630581,J. Giddey,62,64,Made,2.0,Running Reverse Layup Shot,J. Giddey,-12.0,5.0,1.0,30.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,0.0,,,0.0,2.0,CHI,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Josh Giddey,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png
0022500134,145,3,PT00M38.40S,PT00M32.00S,2,"Rebound, Made Shot",Alvarado REBOUND (Off:0 Def:2) | Poole 1' Running Reverse Layup (8 PTS) (Alvarado 1 AST),NOP,New Orleans Pelicans,1610612740,1629673,J. Poole,92,58,Made,2.0,Running Reverse Layup Shot,J. Poole,-11.0,6.0,1.0,32.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,0.0,,,0.0,2.0,NOP,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,Jordan Poole,https://cdn.nba.com/headshots/nba/latest/1040x760/1629673.png
0022500135,227,4,PT00M39.60S,PT00M35.10S,2,"Steal, Made Shot",George STEAL (1 STL) | Williams 6' Running Layup (4 PTS) (George 8 AST),UTA,Utah Jazz,1610612762,1642262,C. Williams,129,132,Made,2.0,Running Layup Shot,C. Williams,60.0,21.0,6.0,35.0,5.0,5.0,5.0,1,0,2.0,0,1.0,,2.0,,,2.0,4.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Cody Williams,https://cdn.nba.com/headshots/nba/latest/1040x760/1642262.png
0022500135,228,4,PT00M35.10S,PT00M15.40S,2,"Timeout, Missed Shot",Trail Blazers Timeout: Regular (Reg.6 Short 0) | MISS Sharpe 4' Driving Finger Roll Layup,POR,Portland Trail Blazers,1610612757,1631101,S. Sharpe,129,132,Missed,2.0,Driving Finger Roll Layup Shot,S. Sharpe,-10.0,42.0,4.0,15.0,20.0,20.0,20.0,0,1,0.0,0,,1.0,2.0,,,2.0,2.0,POR,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Shaedon Sharpe,https://cdn.nba.com/headshots/nba/latest/1040x760/1631101.png
0022500136,104,2,PT00M35.10S,PT00M29.30S,2,"Steal, Made Shot",Reaves STEAL (2 STL) | Ayton 5' Hook Shot (12 PTS) (Reaves 9 AST),LAL,Los Angeles Lakers,1610612747,1629028,D. Ayton,58,60,Made,2.0,Hook Shot,D. Ayton,1.0,49.0,5.0,29.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,2.0,Made,1.0,2.0,4.0,LAL,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Deandre Ayton,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png
0022500137,217,4,PT00M39.10S,PT00M17.10S,2,"Rebound, Missed Shot",Gillespie REBOUND (Off:0 Def:6) | MISS Booker 25' 3PT Step Back Jump Shot,PHX,Phoenix Suns,1610612756,1626164,D. Booker,113,112,Missed,3.0,Step Back Jump shot,D. Booker,-173.0,180.0,25.0,17.0,22.0,22.0,22.0,0,1,0.0,0,,1.0,0.0,Missed,2.0,0.0,0.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Devin Booker,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png
0022500141,57,1,PT00M34.50S,PT00M10.10S,2,"Rebound, Missed Shot",Wembanyama REBOUND (Off:1 Def:2) | MISS Harper 27' 3PT Pullup Jump Shot,SAS,San Antonio Spurs,1610612759,1642844,D. Harper,33,29,Missed,3.0,Pullup Jump shot,D. Harper,-156.0,217.0,27.0,10.0,24.0,24.0,24.0,0,1,0.0,0,,0.0,,,,0.0,0.0,SAS,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,Dylan Harper,https://cdn.nba.com/headshots/nba/latest/1040x760/1642844.png
0022500144,214,4,PT00M35.30S,PT00M29.90S,2,"Timeout, Missed Shot",Warriors Timeout: Regular (Reg.6 Short 0) | MISS Kuminga 25' 3PT Jump Shot,GSW,Golden State Warriors,1610612744,1630228,J. Kuminga,112,109,Missed,3.0,Jump Shot,J. Kuminga,-244.0,-25.0,25.0,30.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,0.0,Missed,3.0,0.0,0.0,GSW,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Jonathan Kuminga,https://cdn.nba.com/headshots/nba/latest/1040x760/1630228.png
0022500160,56,1,PT00M36.90S,PT00M29.70S,5,"Rebound, Foul, Missed Shot, Rebound, Missed Shot",Mavericks Rebound | Adams L.B.FOUL (P1.T2) (M.Ervin) | MISS Washington 10' Floating Jump Shot | Cisse REBOUND (Off:1 Def:0) | MISS Cisse Tip Layup Shot,DAL,Dallas Mavericks,1610612742,1630619,M. Cisse,24,28,Missed,2.0,Floating Jump shot,P. Washington,9.0,98.0,10.0,31.0,7.0,6.0,6.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,P.J. Washington,https://cdn.nba.com/headshots/nba/latest/1040x760/1629023.png
0022500161,55,1,PT00M37.20S,PT00M32.30S,2,"Steal, Missed Shot",Caldwell-Pope STEAL (1 STL) | MISS Caldwell-Pope 3' Running Reverse Layup,MEM,Memphis Grizzlies,1610612763,203484,K. Caldwell-Pope,25,30,Missed,2.0,Running Reverse Layup Shot,K. Caldwell-Pope,26.0,19.0,3.0,32.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,0.0,Missed,0.0,0.0,0.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Kentavious Caldwell-Pope,https://cdn.nba.com/headshots/nba/latest/1040x760/203484.png
0022500161,206,4,PT00M37.50S,PT00M36.30S,2,"Timeout, Made Shot",GRIZZLIES Timeout: Regular (Full 6 Short 0) | Spencer 27' 3PT Jump Shot (13 PTS) (Coward 2 AST),MEM,Memphis Grizzlies,1610612763,1642285,C. Spencer,106,112,Made,3.0,Jump Shot,C. Spencer,-6.0,265.0,27.0,36.0,2.0,2.0,2.0,1,0,3.0,0,1.0,,0.0,Missed,21.0,0.0,3.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Cam Spencer,https://cdn.nba.com/headshots/nba/latest/1040x760/1642285.png
0022500162,224,4,PT00M38.50S,PT00M36.00S,2,"Rebound, Missed Shot",Westbrook REBOUND (Off:1 Def:11) | MISS LaVine 29' 3PT Running Jump Shot,SAC,Sacramento Kings,1610612758,203897,Z. LaVine,130,122,Missed,3.0,Running Jump Shot,Z. LaVine,138.0,259.0,29.0,36.0,2.0,2.0,2.0,1,0,0.0,0,1.0,,2.0,Made,10.0,2.0,2.0,SAC,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Zach LaVine,https://cdn.nba.com/headshots/nba/latest/1040x760/203897.png
0022500162,225,4,PT00M33.70S,PT00M18.00S,2,"Rebound, Missed Shot",NUGGETS Rebound | MISS Gordon 3PT Jump Shot,DEN,Denver Nuggets,1610612743,203932,A. Gordon,130,122,Missed,3.0,Jump Shot,A. Gordon,222.0,40.0,0.0,18.0,16.0,16.0,16.0,0,1,0.0,0,,1.0,0.0,,,0.0,0.0,DEN,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Aaron Gordon,https://cdn.nba.com/headshots/nba/latest/1040x760/203932.png
0022500163,53,1,PT00M34.10S,PT00M27.30S,2,"Rebound, Missed Shot",Smart REBOUND (Off:0 Def:1) | MISS Smart 25' 3PT Pullup Jump Shot,LAL,Los Angeles Lakers,1610612747,203935,M. Smart,31,22,Missed,3.0,Pullup Jump shot,M. Smart,-130.0,219.0,25.0,27.0,7.0,7.0,7.0,1,0,0.0,0,1.0,,2.0,Made,0.0,2.0,2.0,LAL,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Marcus Smart,https://cdn.nba.com/headshots/nba/latest/1040x760/203935.png
0022500164,111,2,PT00M40.40S,PT00M36.20S,2,"Steal, Made Shot",Mitchell STEAL (1 STL) | Powell 3' Running Reverse Layup (9 PTS) (Mitchell 4 AST),MIA,Miami Heat,1610612748,1626181,N. Powell,71,62,Made,2.0,Running Reverse Layup Shot,N. Powell,13.0,27.0,3.0,36.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,1.0,,,1.0,3.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Norman Powell,https://cdn.nba.com/headshots/nba/latest/1040x760/1626181.png
0022500165,56,1,PT00M37.30S,PT00M32.60S,2,"Steal, Missed Shot",Barnes STEAL (2 STL) | MISS Quickley 26' 3PT Running Jump Shot,TOR,Toronto Raptors,1610612761,1630193,I. Quickley,37,29,Missed,3.0,Running Jump Shot,I. Quickley,105.0,235.0,26.0,33.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,0.0,Missed,26.0,0.0,0.0,TOR,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,Immanuel Quickley,https://cdn.nba.com/headshots/nba/latest/1040x760/1630193.png
